x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
598,434,3,1.8,56.81,True,ancient
338,488,3,1.8,48.25,True,ancient
337,55,3,1.8,60.91,False,none
244,572,3,1.8,58.26,True,ancient
148,64,3,1.8,51.38,True,ancient
338,450,3,1.8,69.06,True,ancient
327,518,3,1.8,50.91,True,ancient
515,478,3,1.8,60.03,True,ancient
427,584,3,1.8,50.4,True,ancient
32,333,3,1.8,53.27,True,recent
304,622,3,1.8,62.74,True,ancient
604,525,3,1.8,55.83,True,ancient
260,89,3,1.8,58.76,True,ancient
283,403,3,1.8,56.95,True,ancient
467,199,3,1.8,62.37,True,recent
437,599,3,1.8,56.99,True,ancient
391,573,3,1.8,54.11,True,ancient
326,99,3,1.8,66.36,False,none
475,44,3,1.8,54.54,True,ancient
108,81,3,1.8,55.81,False,none
17,309,3,1.8,56.77,True,recent
457,539,3,1.8,60.88,True,ancient
618,541,3,1.8,57.16,True,ancient
386,608,3,1.8,43.9,True,ancient
548,120,3,1.8,62.4,True,recent
324,191,3,1.8,58.75,True,ancient
117,32,3,1.8,60.95,False,none
597,286,3,1.8,58.52,True,ancient
560,320,3,1.8,61.84,True,ancient
317,432,3,1.8,56.28,True,ancient
344,374,3,1.8,44.72,True,ancient
454,562,3,1.8,49.73,True,ancient
135,562,3,1.8,70.22,True,ancient
399,110,3,1.8,59.76,True,ancient
587,407,3,1.8,51.44,True,ancient
166,63,3,1.8,64.73,True,ancient
255,457,3,1.8,69.33,True,ancient
292,160,3,1.8,64.12,True,ancient
101,358,3,1.8,87.88,True,recent
590,369,3,1.8,89.85,True,ancient
286,576,3,1.8,95.27,True,ancient
605,509,3,1.8,89.84,True,ancient
310,252,3,1.8,100.65,True,ancient
91,365,3,1.8,81.26,True,recent
376,340,3,1.8,88.31,True,ancient
626,121,3,1.8,89.05,True,recent
78,366,3,1.8,83.35,True,recent
465,225,3,1.8,83.69,True,ancient
355,433,3,1.8,88.35,True,ancient
347,538,3,1.8,89.91,True,ancient
122,45,3,1.8,87.75,False,none
568,493,3,1.8,88.27,True,ancient
600,451,3,1.8,96.16,True,ancient
119,51,3,1.8,83.1,False,none
433,54,3,1.8,88.28,True,recent
280,419,3,1.8,72.86,True,ancient
350,515,3,1.8,79.86,True,ancient
607,288,3,1.8,78.32,True,ancient
138,639,3,1.8,82.45,True,ancient
416,455,3,1.8,85.94,True,ancient
73,360,3,1.8,71.67,True,recent
578,338,3,1.8,88.64,True,ancient
162,71,3,1.8,90.69,True,ancient
629,577,3,1.8,82.18,True,ancient
77,509,3,1.8,98.82,True,ancient
0,241,3,1.8,101.01,True,recent
577,557,3,1.8,120.75,True,ancient
333,299,3,1.8,126.44,True,ancient
367,441,3,1.8,115.7,True,ancient
424,370,3,1.8,109.27,True,ancient
424,65,3,1.8,104.68,True,recent
144,35,3,1.8,101.08,True,ancient
375,449,3,1.8,98.72,True,ancient
344,61,3,1.8,88.1,True,recent
240,458,3,1.8,83.37,True,ancient
407,512,3,1.8,95.56,True,ancient
124,482,3,1.8,89.16,True,ancient
7,324,3,1.8,101.35,True,recent
417,74,3,1.8,102.75,True,recent
352,440,3,1.8,86.07,True,ancient
114,577,3,1.8,101.83,True,ancient
93,388,3,1.8,91.12,True,recent
6,280,3,1.8,97.33,True,recent
94,0,3,1.8,97.28,False,none
372,490,3,1.8,91.12,True,ancient
384,523,3,1.8,91.55,True,ancient
476,260,3,1.8,98.47,True,ancient
9,536,3,1.8,69.01,True,recent
626,590,3,1.8,76.45,True,ancient
474,121,3,1.8,78.34,True,ancient
368,357,3,1.8,88.6,True,ancient
422,524,3,1.8,76.39,True,ancient
341,154,3,1.8,71.09,True,ancient
565,587,3,1.8,68.64,True,ancient
422,382,3,1.8,65.57,True,ancient
498,576,3,1.8,70.0,True,ancient
450,446,3,1.8,72.19,True,ancient
477,455,3,1.8,74.06,True,ancient
461,262,3,1.8,64.15,True,ancient
413,375,3,1.8,82.09,True,ancient
476,468,3,1.8,83.56,True,ancient
522,89,3,1.8,81.03,True,ancient
512,417,3,1.8,70.34,True,ancient
407,482,3,1.8,67.81,True,ancient
337,443,3,1.8,70.27,True,ancient
266,514,3,1.8,66.87,True,ancient
620,566,3,1.8,73.69,True,ancient
436,44,3,1.8,76.2,True,recent
564,394,3,1.8,62.96,True,ancient
250,1,3,1.8,77.6,True,ancient
230,566,3,1.8,61.54,True,ancient
322,418,3,1.8,74.94,True,ancient
9,301,3,1.8,84.36,True,recent
425,532,3,1.8,81.7,True,ancient
342,509,3,1.8,72.67,True,ancient
465,213,3,1.8,77.4,True,recent
276,444,3,1.8,95.21,True,ancient
549,518,3,1.8,80.31,True,ancient
433,546,3,1.8,90.49,True,ancient
250,19,3,1.8,75.56,True,ancient
517,97,3,1.8,86.44,True,ancient
308,69,3,1.8,76.33,True,ancient
260,3,3,1.8,90.72,True,ancient
210,504,3,1.8,81.93,True,ancient
153,206,3,1.8,83.94,True,ancient
353,397,3,1.8,74.53,True,ancient
369,534,3,1.8,73.18,True,ancient
366,401,3,1.8,66.48,True,ancient
583,501,3,1.8,78.19,True,ancient
414,367,3,1.8,60.93,True,ancient
410,472,3,1.8,84.1,True,ancient
391,593,3,1.8,80.72,True,ancient
65,462,3,1.8,83.11,True,ancient
140,545,3,1.8,83.7,True,ancient
57,390,3,1.8,70.94,True,recent
21,496,3,1.8,79.64,True,ancient
68,197,3,1.8,73.92,True,ancient
628,112,3,1.8,73.04,True,recent
488,207,3,1.8,78.35,True,ancient
576,293,3,1.8,45.98,True,ancient
282,166,3,1.8,64.06,True,ancient
579,220,3,1.8,39.01,True,recent
76,568,3,1.8,42.91,True,ancient
355,418,3,1.8,20.92,True,ancient
530,128,3,1.8,46.43,True,ancient
33,70,3,1.8,41.25,False,none
464,394,3,1.8,44.23,True,ancient
361,623,3,1.8,38.22,True,ancient
364,562,3,1.8,36.75,True,ancient
463,140,3,1.8,48.14,True,ancient
576,422,3,1.8,41.57,True,ancient
601,409,3,1.8,40.32,True,ancient
309,286,3,1.8,49.18,True,ancient
407,616,3,1.8,41.82,True,ancient
488,434,3,1.8,45.3,True,ancient
233,603,3,1.8,45.66,True,ancient
428,430,3,1.8,40.27,True,ancient
334,544,3,1.8,39.84,True,ancient
100,56,3,1.8,48.03,False,none
253,198,3,1.8,50.01,True,ancient
352,146,3,1.8,43.92,True,ancient
345,16,3,1.8,45.47,True,recent
285,444,3,1.8,38.87,True,ancient
71,344,3,1.8,50.0,True,recent
431,557,3,1.8,40.86,True,ancient
460,517,3,1.8,50.34,True,ancient
578,443,3,1.8,36.67,True,ancient
258,484,3,1.8,51.89,True,ancient
536,240,3,1.8,47.35,True,recent
550,503,3,1.8,42.23,True,ancient
613,571,3,1.8,50.6,True,ancient
436,519,3,1.8,41.85,True,ancient
601,87,3,1.8,51.72,True,recent
510,67,3,1.8,53.42,True,ancient
370,71,3,1.8,49.46,True,recent
359,592,3,1.8,50.44,True,ancient
438,475,3,1.8,43.43,True,ancient
428,471,3,1.8,55.83,True,ancient
465,498,3,1.8,43.5,True,ancient
197,76,3,1.8,52.36,True,ancient
538,516,3,1.8,53.46,True,ancient
501,413,3,1.8,44.74,True,ancient
474,69,3,1.8,48.66,True,ancient
283,344,3,1.8,54.01,True,ancient
311,149,3,1.8,52.98,True,ancient
329,509,3,1.8,50.09,True,ancient
426,591,3,1.8,34.52,True,ancient
128,34,3,1.8,46.32,False,none
308,614,3,1.8,44.88,True,ancient
111,97,3,1.8,48.7,False,none
525,564,3,1.8,41.82,True,ancient
98,29,3,1.8,44.75,False,none
99,542,3,1.8,44.05,True,ancient
235,598,3,1.8,47.34,True,ancient
52,357,3,1.8,45.67,True,recent
382,160,3,1.8,55.65,True,recent
291,425,3,1.8,39.72,True,ancient
34,360,3,1.8,49.83,True,recent
639,461,3,1.8,43.42,True,ancient
471,543,3,1.8,35.6,True,ancient
318,462,3,1.8,46.4,True,ancient
489,454,3,1.8,48.48,True,ancient
171,565,3,1.8,38.58,True,ancient
233,630,3,1.8,38.76,True,ancient
547,52,3,1.8,39.03,True,ancient
585,552,3,1.8,30.5,True,ancient
238,501,3,1.8,36.2,True,ancient
447,423,3,1.8,44.68,True,ancient
228,34,3,1.8,46.26,True,ancient
537,533,3,1.8,38.01,True,ancient
22,267,3,1.8,32.0,True,recent
349,44,3,1.8,42.66,True,recent
313,446,3,1.8,45.33,True,ancient
171,188,3,1.8,42.56,True,ancient
252,449,3,1.8,26.2,True,ancient
130,636,3,1.8,50.61,True,ancient
602,358,3,1.8,33.13,True,ancient
428,38,3,1.8,37.12,True,recent
53,516,3,1.8,40.98,True,ancient
412,528,3,1.8,43.54,True,ancient
5,331,3,1.8,40.73,True,recent
471,517,3,1.8,40.69,True,ancient
257,158,3,1.8,44.76,True,ancient
379,422,3,1.8,48.66,True,ancient
635,154,3,1.8,38.93,True,recent
493,189,3,1.8,43.76,True,ancient
156,544,3,1.8,41.08,True,ancient
351,573,3,1.8,33.91,True,ancient
480,133,3,1.8,43.61,True,ancient
520,188,3,1.8,36.01,True,ancient
606,615,3,1.8,48.49,True,ancient
122,615,3,1.8,43.61,True,ancient
357,48,3,1.8,48.79,True,recent
384,492,3,1.8,31.24,True,ancient
519,549,3,1.8,37.91,True,ancient
379,593,3,1.8,25.58,True,ancient
320,28,3,1.8,44.32,False,none
157,539,3,1.8,37.15,True,ancient
135,593,3,1.8,52.24,True,ancient
403,75,3,1.8,47.89,True,recent
342,23,3,1.8,48.46,False,none
264,503,3,1.8,36.46,True,ancient
141,87,3,1.8,42.54,False,none
444,28,3,1.8,49.51,True,recent
68,88,3,1.8,51.48,False,none
524,484,3,1.8,50.9,True,ancient
205,480,3,1.8,51.0,True,ancient
598,614,3,1.8,46.15,True,ancient
400,44,3,1.8,54.88,True,recent
359,628,3,1.8,55.04,True,ancient
575,318,3,1.8,43.05,True,ancient
88,583,3,1.8,55.13,True,ancient
383,616,3,1.8,59.29,True,ancient
150,575,3,1.8,50.6,True,ancient
166,488,3,1.8,52.93,True,ancient
136,582,3,1.8,55.72,True,ancient
200,64,3,1.8,56.35,True,ancient
494,84,3,1.8,52.72,True,ancient
608,246,3,1.8,51.98,True,recent
269,98,3,1.8,48.73,True,ancient
47,582,3,1.8,53.91,True,ancient
474,597,3,1.8,48.19,True,ancient
321,481,3,1.8,47.26,True,ancient
336,476,3,1.8,51.82,True,ancient
341,346,3,1.8,55.63,True,ancient
525,587,3,1.8,51.06,True,ancient
367,597,3,1.8,41.0,True,ancient
308,451,3,1.8,54.78,True,ancient
255,259,3,1.8,56.14,True,recent
626,607,3,1.8,50.26,True,ancient
498,450,3,1.8,60.77,True,ancient
550,614,3,1.8,62.72,True,ancient
455,429,3,1.8,66.61,True,ancient
415,402,3,1.8,53.12,True,ancient
386,452,3,1.8,59.92,True,ancient
340,83,3,1.8,54.7,False,none
221,590,3,1.8,47.07,True,ancient
352,335,3,1.8,58.86,True,ancient
486,604,3,1.8,41.72,True,ancient
584,111,3,1.8,49.29,True,recent
96,37,3,1.8,48.26,False,none
475,603,3,1.8,45.9,True,ancient
432,184,3,1.8,65.47,True,ancient
330,149,3,1.8,51.54,True,ancient
507,85,3,1.8,57.34,True,ancient
517,15,3,1.8,51.73,True,ancient
156,57,3,1.8,60.7,True,ancient
380,639,3,1.8,54.74,True,ancient
312,276,3,1.8,55.14,True,ancient
384,393,3,1.8,67.39,True,ancient
559,369,3,1.8,48.18,True,ancient
212,639,3,1.8,58.45,True,ancient
252,413,3,1.8,53.06,True,ancient
326,384,3,1.8,57.09,True,ancient
29,31,3,1.8,59.96,False,none
555,142,3,1.8,50.16,True,recent
559,358,3,1.8,50.69,True,ancient
74,598,3,1.8,51.72,True,ancient
601,639,3,1.8,45.88,True,ancient
481,496,3,1.8,41.7,True,ancient
349,458,3,1.8,44.5,True,ancient
66,582,3,1.8,51.74,True,ancient
189,567,3,1.8,49.45,True,ancient
522,538,3,1.8,48.0,True,ancient
398,447,3,1.8,52.3,True,ancient
445,618,3,1.8,40.9,True,ancient
129,520,3,1.8,43.05,True,ancient
58,15,3,1.8,37.1,False,none
337,33,3,1.8,53.21,False,none
217,516,3,1.8,54.44,True,ancient
369,415,3,1.8,52.78,True,ancient
498,510,3,1.8,39.49,True,ancient
295,419,3,1.8,44.43,True,ancient
576,55,3,1.8,54.24,True,ancient
549,288,3,1.8,46.02,True,ancient
436,607,3,1.8,40.71,True,ancient
351,566,3,1.8,49.07,True,ancient
209,54,3,1.8,57.65,True,ancient
617,232,3,1.8,55.8,True,recent
581,95,3,1.8,57.66,True,recent
64,541,3,1.8,51.21,True,recent
540,405,3,1.8,42.96,True,ancient
456,461,3,1.8,45.98,True,ancient
295,486,3,1.8,45.19,True,ancient
464,621,3,1.8,47.57,True,ancient
469,420,3,1.8,53.71,True,ancient
404,53,3,1.8,54.05,True,recent
65,185,3,1.8,57.78,True,ancient
355,471,3,1.8,48.37,True,ancient
313,409,3,1.8,51.41,True,ancient
221,565,3,1.8,54.92,True,ancient
576,62,3,1.8,54.4,True,ancient
239,517,3,1.8,45.69,True,ancient
82,458,3,1.8,53.4,True,ancient
141,96,3,1.8,48.49,False,none
571,399,3,1.8,50.34,True,ancient
559,378,3,1.8,47.51,True,ancient
460,418,3,1.8,52.38,True,ancient
45,0,3,1.8,38.1,False,none
10,93,3,1.8,51.4,False,none
500,433,3,1.8,48.9,True,ancient
498,539,3,1.8,47.23,True,ancient
421,601,3,1.8,46.12,True,ancient
368,639,3,1.8,39.33,True,ancient
264,474,3,1.8,38.35,True,ancient
105,66,3,1.8,43.16,False,none
465,525,3,1.8,36.4,True,ancient
33,502,3,1.8,22.13,True,ancient
