x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
340,469,3,1.8,51.85,True,recent
43,393,3,1.8,63.84,True,ancient
132,359,3,1.8,64.04,True,recent
481,578,3,1.8,32.01,True,recent
496,181,3,1.8,55.45,True,recent
198,24,3,1.8,121.81,True,recent
64,445,3,1.8,125.0,True,ancient
65,194,3,1.8,86.34,True,recent
70,200,3,1.8,87.23,True,recent
358,140,3,1.8,78.18,True,recent
458,57,3,1.8,85.78,True,recent
150,206,3,1.8,73.63,True,recent
98,169,3,1.8,80.99,True,ancient
465,51,3,1.8,80.23,True,recent
367,159,3,1.8,71.96,True,recent
588,40,3,1.8,60.43,True,recent
275,52,3,1.8,77.74,True,recent
470,66,3,1.8,72.33,True,recent
45,344,3,1.8,73.23,True,recent
149,18,3,1.8,75.42,True,recent
133,200,3,1.8,63.5,True,recent
450,97,3,1.8,57.78,True,recent
582,47,3,1.8,54.47,True,recent
442,195,3,1.8,53.85,True,recent
210,205,3,1.8,61.49,True,recent
23,603,3,1.8,48.83,True,ancient
77,88,3,1.8,59.29,True,recent
79,212,3,1.8,62.84,True,recent
429,572,3,1.8,42.8,True,recent
0,536,3,1.8,45.25,True,ancient
299,453,3,1.8,52.21,True,ancient
438,503,3,1.8,48.55,True,recent
332,4,3,1.8,27.53,False,none
443,169,3,1.8,38.3,True,recent
132,34,3,1.8,32.12,True,recent
214,40,3,1.8,31.65,True,recent
177,394,3,1.8,33.18,True,recent
350,499,3,1.8,37.67,True,recent
256,624,3,1.8,38.43,True,ancient
142,7,3,1.8,28.55,True,recent
128,465,3,1.8,33.45,True,recent
6,600,3,1.8,33.68,True,ancient
615,430,3,1.8,34.71,True,recent
23,437,3,1.8,34.51,True,ancient
295,424,3,1.8,28.38,True,ancient
274,30,3,1.8,33.14,True,recent
512,533,3,1.8,37.06,True,recent
451,200,3,1.8,31.27,True,recent
85,197,3,1.8,31.17,True,recent
348,510,3,1.8,38.09,True,ancient
169,638,3,1.8,39.08,True,ancient
509,292,3,1.8,25.55,True,recent
74,150,3,1.8,34.09,True,ancient
207,404,3,1.8,37.25,True,recent
10,488,3,1.8,31.4,True,recent
249,75,3,1.8,37.79,True,recent
83,130,3,1.8,44.3,True,recent
367,604,3,1.8,38.44,True,recent
502,362,3,1.8,38.52,True,recent
135,255,3,1.8,44.62,True,recent
171,26,3,1.8,45.94,True,recent
417,639,3,1.8,40.02,True,recent
457,142,3,1.8,42.81,True,recent
30,481,3,1.8,46.43,True,recent
154,527,3,1.8,38.27,True,recent
329,476,3,1.8,46.51,True,recent
401,522,3,1.8,45.76,True,recent
589,208,3,1.8,45.84,True,recent
300,448,3,1.8,50.08,True,ancient
215,410,3,1.8,37.36,True,recent
192,295,3,1.8,36.3,True,recent
87,264,3,1.8,42.06,True,recent
157,253,3,1.8,47.41,True,recent
488,535,3,1.8,39.15,True,recent
398,567,3,1.8,42.15,True,recent
5,313,3,1.8,38.98,True,recent
39,389,3,1.8,43.1,True,ancient
612,437,3,1.8,40.21,True,recent
10,395,3,1.8,36.88,True,ancient
379,135,3,1.8,43.86,True,recent
39,119,3,1.8,37.81,True,recent
17,624,3,1.8,22.35,False,none
