x_pixel_global,y_pixel_global,radius_px,diameter_m,contrast,near_landslide,landslide_age
623,30,3,1.8,40.22,True,recent
413,0,3,1.8,29.17,True,recent
73,442,3,1.8,36.1,False,none
582,0,3,1.8,31.04,True,ancient
142,631,3,1.8,35.7,False,none
594,116,3,1.8,37.58,True,recent
486,33,3,1.8,37.12,True,recent
511,152,3,1.8,34.47,True,recent
111,516,3,1.8,32.27,True,recent
512,382,3,1.8,36.77,True,recent
69,482,3,1.8,34.3,False,none
92,416,3,1.8,28.62,True,ancient
319,151,3,1.8,34.1,True,recent
130,569,3,1.8,22.07,True,recent
599,474,3,1.8,35.96,True,ancient
51,549,3,1.8,32.12,False,none
567,395,3,1.8,35.26,True,recent
156,184,3,1.8,36.42,True,recent
610,630,3,1.8,39.17,True,recent
344,203,3,1.8,32.0,True,recent
348,384,3,1.8,28.46,True,recent
231,426,3,1.8,31.11,True,recent
31,100,3,1.8,33.97,True,recent
274,125,3,1.8,26.67,True,recent
146,333,3,1.8,35.24,True,recent
442,311,3,1.8,31.35,True,recent
533,154,3,1.8,30.36,True,recent
11,639,3,1.8,27.81,False,none
292,411,3,1.8,37.72,True,recent
288,170,3,1.8,37.33,True,recent
156,301,3,1.8,34.03,True,recent
313,500,3,1.8,32.8,True,ancient
121,597,3,1.8,40.91,True,recent
75,353,3,1.8,36.8,True,recent
70,465,3,1.8,33.42,False,none
317,381,3,1.8,36.06,True,recent
102,153,3,1.8,40.94,True,recent
462,329,3,1.8,36.05,True,recent
432,364,3,1.8,37.12,True,ancient
258,369,3,1.8,20.89,True,recent
100,420,3,1.8,34.66,True,ancient
628,432,3,1.8,34.03,True,ancient
222,439,3,1.8,29.53,True,recent
598,154,3,1.8,30.13,True,recent
48,394,3,1.8,23.73,True,recent
78,199,3,1.8,36.6,True,ancient
574,105,3,1.8,25.62,True,recent
335,635,3,1.8,31.42,False,none
68,333,3,1.8,34.02,True,recent
488,382,3,1.8,30.84,True,recent
188,607,3,1.8,35.28,True,recent
146,207,3,1.8,30.35,True,recent
147,0,3,1.8,33.83,True,recent
187,533,3,1.8,32.74,True,recent
567,435,3,1.8,31.03,True,recent
609,195,3,1.8,26.82,True,recent
517,88,3,1.8,29.55,True,recent
9,409,3,1.8,22.08,True,ancient
636,443,3,1.8,30.4,True,recent
4,134,3,1.8,30.76,True,recent
222,241,3,1.8,28.9,True,recent
460,56,3,1.8,26.57,True,recent
332,155,3,1.8,30.38,True,recent
300,482,3,1.8,37.93,True,ancient
625,604,3,1.8,27.37,True,recent
134,277,3,1.8,31.95,True,ancient
590,2,3,1.8,45.37,True,ancient
564,147,3,1.8,36.41,True,recent
522,134,3,1.8,36.85,True,recent
309,203,3,1.8,32.2,True,recent
595,210,3,1.8,31.96,True,recent
605,383,3,1.8,34.16,True,ancient
297,483,3,1.8,33.39,True,ancient
181,347,3,1.8,29.83,True,recent
544,92,3,1.8,36.1,True,recent
261,504,3,1.8,32.52,True,ancient
190,582,3,1.8,21.06,True,recent
579,141,3,1.8,33.97,True,recent
82,368,3,1.8,28.6,True,recent
6,535,3,1.8,25.92,False,none
333,442,3,1.8,35.38,True,recent
171,117,3,1.8,32.79,True,ancient
203,139,3,1.8,25.42,True,recent
313,432,3,1.8,48.3,True,recent
81,256,3,1.8,69.1,True,ancient
557,371,3,1.8,53.93,True,ancient
275,99,3,1.8,70.76,True,recent
322,394,3,1.8,75.89,True,recent
90,316,3,1.8,71.31,True,recent
14,168,3,1.8,68.51,True,recent
278,176,3,1.8,72.56,True,recent
150,433,3,1.8,72.92,True,recent
226,134,3,1.8,69.24,True,recent
210,212,3,1.8,70.66,True,recent
55,90,3,1.8,70.55,True,recent
19,162,3,1.8,70.1,True,recent
37,223,3,1.8,72.02,False,none
80,184,3,1.8,70.82,True,ancient
545,365,3,1.8,75.24,True,ancient
75,104,3,1.8,67.93,True,recent
74,221,3,1.8,71.25,False,none
249,148,3,1.8,68.81,True,recent
289,292,3,1.8,68.65,True,recent
187,338,3,1.8,68.29,True,recent
251,438,3,1.8,66.31,True,recent
10,244,3,1.8,69.52,False,none
603,118,3,1.8,75.21,True,recent
594,572,3,1.8,69.05,True,recent
284,384,3,1.8,65.74,True,recent
50,124,3,1.8,75.68,True,recent
101,372,3,1.8,68.1,True,recent
280,280,3,1.8,72.04,True,recent
572,410,3,1.8,69.26,True,recent
603,219,3,1.8,69.74,True,recent
457,341,3,1.8,75.69,True,recent
130,484,3,1.8,75.32,True,recent
139,541,3,1.8,74.15,True,recent
305,125,3,1.8,68.85,True,ancient
310,245,3,1.8,66.7,True,recent
56,270,3,1.8,73.49,True,recent
17,195,3,1.8,74.53,False,none
220,514,3,1.8,64.45,True,recent
614,237,3,1.8,75.28,True,recent
250,131,3,1.8,71.18,True,recent
36,535,3,1.8,71.16,False,none
269,133,3,1.8,73.49,True,recent
135,167,3,1.8,73.5,True,recent
325,288,3,1.8,69.79,True,recent
390,323,3,1.8,69.51,True,recent
272,183,3,1.8,69.03,True,recent
28,40,3,1.8,62.61,False,none
208,24,3,1.8,68.38,True,recent
9,180,3,1.8,64.92,True,recent
579,518,3,1.8,71.52,True,recent
116,607,3,1.8,67.5,False,none
54,163,3,1.8,61.26,True,recent
245,501,3,1.8,61.6,True,recent
597,103,3,1.8,69.23,True,recent
86,621,3,1.8,67.26,False,none
49,406,3,1.8,68.34,True,ancient
54,203,3,1.8,66.89,False,none
246,83,3,1.8,64.79,True,recent
168,81,3,1.8,63.51,True,recent
504,536,3,1.8,63.25,True,recent
22,452,3,1.8,58.86,True,ancient
266,487,3,1.8,55.34,True,ancient
484,49,3,1.8,67.94,True,recent
279,65,3,1.8,70.27,True,recent
159,138,3,1.8,63.9,True,recent
127,293,3,1.8,69.28,True,recent
22,184,3,1.8,66.93,False,none
534,516,3,1.8,72.98,True,recent
134,531,3,1.8,67.63,True,recent
639,28,3,1.8,55.39,True,recent
94,241,3,1.8,70.44,True,ancient
274,242,3,1.8,65.89,True,recent
249,58,3,1.8,66.22,True,recent
570,448,3,1.8,58.4,True,recent
77,600,3,1.8,66.68,False,none
117,278,3,1.8,65.13,True,ancient
145,292,3,1.8,68.12,True,recent
70,273,3,1.8,70.35,True,recent
128,408,3,1.8,70.99,True,recent
50,260,3,1.8,69.03,True,recent
108,569,3,1.8,67.97,True,recent
324,324,3,1.8,64.32,True,recent
279,310,3,1.8,61.46,True,recent
84,387,3,1.8,68.03,True,recent
443,556,3,1.8,70.35,True,recent
40,599,3,1.8,66.86,False,none
229,511,3,1.8,63.15,True,recent
358,310,3,1.8,71.56,True,recent
163,235,3,1.8,71.68,True,recent
313,336,3,1.8,62.43,True,recent
326,304,3,1.8,85.36,True,recent
128,172,3,1.8,82.66,True,recent
236,355,3,1.8,89.99,True,recent
7,32,3,1.8,81.2,False,none
114,47,3,1.8,84.04,True,recent
230,41,3,1.8,81.97,True,recent
336,294,3,1.8,83.79,True,ancient
290,134,3,1.8,80.01,True,recent
330,133,3,1.8,89.12,True,ancient
589,618,3,1.8,83.65,True,recent
498,426,3,1.8,84.3,True,recent
600,566,3,1.8,85.52,True,recent
517,548,3,1.8,84.29,True,recent
79,392,3,1.8,87.77,True,recent
115,129,3,1.8,80.51,True,recent
216,273,3,1.8,82.13,True,recent
247,348,3,1.8,84.49,True,recent
289,444,3,1.8,82.01,True,recent
211,484,3,1.8,82.41,True,recent
582,467,3,1.8,80.98,True,recent
185,120,3,1.8,85.88,True,recent
567,417,3,1.8,86.01,True,recent
253,310,3,1.8,90.68,True,recent
230,417,3,1.8,99.18,True,recent
535,639,3,1.8,105.72,True,recent
639,315,3,1.8,101.56,True,recent
343,343,3,1.8,93.05,True,recent
143,598,3,1.8,87.79,True,recent
21,13,3,1.8,89.11,False,none
219,538,3,1.8,93.63,True,recent
168,310,3,1.8,97.07,True,recent
196,477,3,1.8,90.63,True,recent
22,574,3,1.8,82.95,False,none
208,116,3,1.8,91.99,True,recent
170,585,3,1.8,94.44,True,recent
160,127,3,1.8,85.29,True,recent
106,66,3,1.8,84.69,True,recent
204,272,3,1.8,88.94,True,recent
79,498,3,1.8,86.63,False,none
117,291,3,1.8,92.32,True,recent
40,622,3,1.8,78.14,False,none
73,456,3,1.8,74.58,False,none
48,11,3,1.8,81.43,False,none
316,467,3,1.8,72.52,True,ancient
37,44,3,1.8,74.15,False,none
545,462,3,1.8,76.54,True,recent
232,66,3,1.8,69.9,True,recent
274,118,3,1.8,73.35,True,recent
209,509,3,1.8,77.22,True,recent
241,74,3,1.8,72.97,True,recent
33,253,3,1.8,75.03,False,none
175,423,3,1.8,73.21,True,recent
639,455,3,1.8,83.6,True,ancient
267,188,3,1.8,75.32,True,recent
522,62,3,1.8,74.09,True,recent
350,451,3,1.8,76.43,True,ancient
526,593,3,1.8,73.69,True,recent
73,242,3,1.8,68.17,True,ancient
113,79,3,1.8,69.21,True,recent
100,71,3,1.8,72.31,True,recent
196,537,3,1.8,73.24,True,recent
86,232,3,1.8,75.31,True,ancient
172,562,3,1.8,77.92,True,recent
210,82,3,1.8,72.71,True,recent
202,607,3,1.8,74.58,True,recent
622,546,3,1.8,83.66,True,recent
618,384,3,1.8,77.39,True,ancient
204,512,3,1.8,77.92,True,recent
169,443,3,1.8,80.37,True,recent
577,454,3,1.8,77.43,True,ancient
267,105,3,1.8,76.44,True,recent
29,490,3,1.8,75.04,False,none
514,392,3,1.8,75.71,True,recent
187,318,3,1.8,74.61,True,recent
245,231,3,1.8,78.34,True,recent
632,91,3,1.8,83.56,True,recent
527,545,3,1.8,79.43,True,recent
591,548,3,1.8,76.65,True,recent
575,557,3,1.8,76.35,True,recent
101,506,3,1.8,75.06,True,recent
639,263,3,1.8,89.24,True,recent
156,39,3,1.8,76.18,True,recent
266,260,3,1.8,75.51,True,recent
330,254,3,1.8,78.09,True,ancient
41,447,3,1.8,75.15,True,ancient
611,69,3,1.8,63.34,True,ancient
288,215,3,1.8,58.94,True,recent
124,304,3,1.8,50.84,True,recent
30,51,3,1.8,56.0,False,none
558,492,3,1.8,55.5,True,recent
199,588,3,1.8,50.71,True,recent
212,70,3,1.8,57.35,True,recent
534,373,3,1.8,43.1,True,recent
204,491,3,1.8,51.71,True,recent
182,37,3,1.8,50.82,True,recent
340,308,3,1.8,56.43,True,recent
0,27,3,1.8,40.61,False,none
568,561,3,1.8,56.29,True,recent
262,409,3,1.8,58.41,True,recent
25,446,3,1.8,57.67,True,ancient
442,24,3,1.8,55.23,True,recent
16,420,3,1.8,49.8,True,ancient
302,112,3,1.8,45.86,True,recent
118,582,3,1.8,50.6,True,recent
148,422,3,1.8,56.35,True,recent
248,423,3,1.8,51.0,True,recent
84,589,3,1.8,60.93,True,recent
199,203,3,1.8,49.46,True,recent
624,472,3,1.8,56.19,True,ancient
47,331,3,1.8,59.17,True,recent
323,94,3,1.8,48.94,True,ancient
20,556,3,1.8,54.79,False,none
92,576,3,1.8,54.54,True,recent
295,158,3,1.8,58.43,True,recent
527,507,3,1.8,65.4,True,recent
613,441,3,1.8,58.99,True,recent
402,307,3,1.8,56.59,True,recent
61,384,3,1.8,54.84,True,recent
35,503,3,1.8,55.18,False,none
429,299,3,1.8,49.99,True,recent
457,4,3,1.8,54.33,True,recent
315,259,3,1.8,50.82,True,ancient
146,155,3,1.8,51.54,True,recent
250,295,3,1.8,51.59,True,recent
65,60,3,1.8,55.04,True,recent
560,312,3,1.8,60.67,True,recent
95,605,3,1.8,57.22,False,none
624,257,3,1.8,58.48,True,recent
185,260,3,1.8,54.42,True,ancient
20,474,3,1.8,54.03,False,none
337,365,3,1.8,59.8,True,recent
524,206,3,1.8,61.13,True,recent
626,104,3,1.8,45.28,True,recent
111,425,3,1.8,55.21,True,recent
164,455,3,1.8,47.57,True,recent
606,160,3,1.8,50.3,True,recent
453,559,3,1.8,51.79,True,recent
621,413,3,1.8,50.73,True,recent
426,66,3,1.8,46.72,True,recent
52,328,3,1.8,49.61,True,recent
179,269,3,1.8,52.5,True,ancient
222,35,3,1.8,53.7,True,recent
27,245,3,1.8,42.09,False,none
86,409,3,1.8,51.1,True,recent
23,313,3,1.8,53.18,True,recent
160,438,3,1.8,48.19,True,recent
120,87,3,1.8,51.08,True,ancient
139,327,3,1.8,46.77,True,recent
433,594,3,1.8,47.24,True,recent
279,48,3,1.8,45.51,True,recent
302,226,3,1.8,57.54,True,recent
48,494,3,1.8,39.88,False,none
615,116,3,1.8,46.74,True,recent
310,301,3,1.8,56.47,True,recent
209,161,3,1.8,54.09,True,recent
234,303,3,1.8,48.34,True,recent
96,592,3,1.8,52.44,True,recent
159,178,3,1.8,50.24,True,recent
274,593,3,1.8,55.59,True,ancient
377,312,3,1.8,48.9,True,recent
196,443,3,1.8,55.43,True,recent
271,8,3,1.8,51.83,True,recent
126,94,3,1.8,55.61,True,ancient
620,178,3,1.8,51.06,True,recent
586,528,3,1.8,49.89,True,recent
25,548,3,1.8,55.12,False,none
320,136,3,1.8,51.88,True,ancient
317,241,3,1.8,55.53,True,recent
529,617,3,1.8,48.54,True,recent
506,554,3,1.8,49.51,True,recent
90,194,3,1.8,54.77,True,recent
62,548,3,1.8,47.33,False,none
23,288,3,1.8,45.02,True,recent
97,451,3,1.8,58.7,True,recent
254,396,3,1.8,48.15,True,recent
314,296,3,1.8,64.23,True,recent
101,476,3,1.8,63.82,True,recent
463,25,3,1.8,62.27,True,recent
339,354,3,1.8,58.91,True,recent
565,297,3,1.8,63.16,True,recent
217,105,3,1.8,61.49,True,recent
301,369,3,1.8,60.32,True,recent
3,402,3,1.8,59.13,True,ancient
39,66,3,1.8,68.88,True,recent
380,280,3,1.8,61.78,True,ancient
215,171,3,1.8,62.38,True,recent
109,451,3,1.8,58.67,True,recent
37,318,3,1.8,61.09,True,recent
625,24,3,1.8,59.44,True,recent
289,71,3,1.8,57.61,True,recent
136,416,3,1.8,60.12,True,recent
247,154,3,1.8,59.62,True,recent
490,629,3,1.8,63.54,True,recent
538,447,3,1.8,56.2,True,recent
29,174,3,1.8,63.21,True,recent
369,330,3,1.8,59.08,True,recent
61,321,3,1.8,61.47,True,recent
244,118,3,1.8,64.7,True,recent
124,157,3,1.8,59.4,True,recent
549,474,3,1.8,65.26,True,recent
557,552,3,1.8,56.67,True,recent
515,425,3,1.8,52.43,True,recent
287,359,3,1.8,58.63,True,recent
13,548,3,1.8,67.54,False,none
113,374,3,1.8,59.13,True,recent
218,124,3,1.8,64.93,True,recent
99,569,3,1.8,62.95,True,recent
532,468,3,1.8,70.0,True,recent
170,513,3,1.8,60.76,True,recent
137,83,3,1.8,64.7,True,recent
639,364,3,1.8,48.83,True,ancient
285,319,3,1.8,64.11,True,recent
639,624,3,1.8,65.22,True,recent
267,428,3,1.8,56.41,True,recent
36,29,3,1.8,67.75,False,none
547,543,3,1.8,59.27,True,recent
7,277,3,1.8,66.95,True,recent
90,529,3,1.8,59.7,True,recent
29,628,3,1.8,55.36,False,none
7,344,3,1.8,59.56,True,recent
120,193,3,1.8,52.94,True,recent
313,155,3,1.8,55.38,True,recent
578,570,3,1.8,65.98,True,recent
532,430,3,1.8,67.66,True,recent
203,450,3,1.8,58.14,True,recent
617,189,3,1.8,56.13,True,recent
73,145,3,1.8,54.61,True,recent
565,509,3,1.8,60.64,True,recent
551,131,3,1.8,56.27,True,recent
345,639,3,1.8,65.04,False,none
352,357,3,1.8,58.85,True,recent
166,485,3,1.8,53.92,True,recent
29,598,3,1.8,58.29,False,none
372,473,3,1.8,59.5,True,ancient
566,579,3,1.8,53.21,True,recent
68,56,3,1.8,53.26,True,recent
484,584,3,1.8,55.86,True,recent
261,218,3,1.8,62.66,True,recent
585,562,3,1.8,56.69,True,recent
107,95,3,1.8,58.48,True,ancient
414,292,3,1.8,54.98,True,recent
328,179,3,1.8,56.38,True,recent
534,452,3,1.8,59.63,True,recent
348,370,3,1.8,65.25,True,recent
215,330,3,1.8,50.65,True,recent
154,477,3,1.8,57.82,True,recent
623,330,3,1.8,64.79,True,recent
125,36,3,1.8,60.43,True,recent
237,47,3,1.8,60.35,True,recent
263,376,3,1.8,54.59,True,recent
111,160,3,1.8,52.91,True,recent
139,570,3,1.8,61.67,True,recent
572,500,3,1.8,58.13,True,recent
221,325,3,1.8,58.38,True,recent
128,326,3,1.8,64.45,True,recent
226,150,3,1.8,57.31,True,recent
30,542,3,1.8,61.43,False,none
118,418,3,1.8,56.71,True,recent
626,523,3,1.8,58.72,True,recent
276,227,3,1.8,59.33,True,recent
104,629,3,1.8,57.31,False,none
198,174,3,1.8,21.79,True,recent
